version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,1,8,10,50,10,5,50.68,5.63,0.08,77.65,2.7900154,0.121862,0.0436779,18.16,2.02,0.03,27.83
txact,2,8,10,50,10,5,50.49,5.52,0.08,77.19,2.7407835,0.062741,0.0228916,18.42,2.01,0.03,28.16
txact,4,8,10,50,10,5,49.86,5.47,0.07,76.3,2.716376,0.03899,0.0143537,18.36,2.01,0.03,28.09
txact,6,8,10,50,10,5,49.06,5.41,0.07,75.22,2.6849203,0.028991,0.0107977,18.27,2.01,0.03,28.02
txact,8,8,10,50,10,5,49.47,5.47,0.08,75.91,2.7150575,0.03154,0.0116167,18.22,2.01,0.03,27.96
txact,10,8,10,50,10,5,49.37,5.43,0.07,75.67,2.6947252,0.023019,0.0085422,18.32,2.02,0.03,28.08
txact,12,8,10,50,10,5,49.36,5.44,0.08,75.68,2.6973459,0.021097,0.0078214,18.3,2.02,0.03,28.06
txact,14,8,10,50,10,5,49.64,5.44,0.08,76.0,2.69928,0.025594,0.0094818,18.39,2.02,0.03,28.16
txact,16,8,10,50,10,5,49.99,5.41,0.09,76.36,2.6784773,0.023689,0.0088442,18.66,2.02,0.03,28.51
txact,18,8,10,50,10,5,49.77,5.43,0.08,76.04,2.6929743,0.027176,0.0100914,18.48,2.02,0.03,28.24
txact,20,8,10,50,10,5,49.01,5.38,0.07,74.91,2.6696158,0.023674,0.0088679,18.36,2.02,0.03,28.06
txact,22,8,10,50,10,5,49.11,5.43,0.08,75.39,2.6981334,0.019863,0.0073618,18.2,2.01,0.03,27.94
txact,24,8,10,50,10,5,49.1,5.42,0.08,75.36,2.6892767,0.021811,0.0081104,18.26,2.02,0.03,28.02
txact,26,8,10,50,10,5,49.3,5.44,0.08,75.68,2.7082905,0.022299,0.0082336,18.2,2.01,0.03,27.94
txact,28,8,10,50,10,5,48.86,5.65,0.08,76.33,2.8180435,0.023109,0.0082004,17.34,2.0,0.03,27.09
txact,30,8,10,50,10,5,49.17,5.44,0.08,75.45,2.7049322,0.024242,0.0089621,18.18,2.01,0.03,27.89
txact,32,8,10,50,10,5,49.13,5.45,0.07,75.42,2.7003528,0.020618,0.0076353,18.19,2.02,0.03,27.93
txact,34,8,10,50,10,5,49.54,5.44,0.07,75.79,2.6900799,0.026613,0.009893,18.42,2.02,0.03,28.17
txact,36,8,10,50,10,5,49.26,5.47,0.08,75.52,2.7096395,0.028051,0.0103523,18.18,2.02,0.03,27.87
txact,38,8,10,50,10,5,49.43,5.49,0.07,75.93,2.7178758,0.021107,0.007766,18.19,2.02,0.03,27.94
txact,40,8,10,50,10,5,49.11,5.45,0.08,75.33,2.7032661,0.022248,0.00823,18.17,2.02,0.03,27.87
txact,42,8,10,50,10,5,49.06,5.44,0.08,75.22,2.6947736,0.022432,0.0083243,18.21,2.02,0.03,27.91
txact,44,8,10,50,10,5,49.16,5.45,0.08,75.38,2.6987443,0.023695,0.00878,18.22,2.02,0.03,27.93
txact,46,8,10,50,10,5,49.48,5.49,0.08,76.06,2.7238496,0.022596,0.0082956,18.17,2.02,0.03,27.92
txact,48,8,10,50,10,5,49.1,5.57,0.08,76.03,2.7641097,0.023286,0.0084244,17.76,2.02,0.03,27.51
txact,50,8,10,50,10,5,49.38,5.43,0.08,75.71,2.6974348,0.020626,0.0076465,18.31,2.01,0.03,28.07
txact,52,8,10,50,10,5,49.04,5.43,0.08,75.17,2.6901707,0.022784,0.0084694,18.23,2.02,0.03,27.94
txact,54,8,10,50,10,5,49.12,5.42,0.08,75.23,2.6841688,0.021625,0.0080565,18.3,2.02,0.03,28.03
txact,56,8,10,50,10,5,49.56,5.5,0.08,76.19,2.729661,0.025736,0.0094283,18.16,2.01,0.03,27.91
txact,58,8,10,50,10,5,51.45,5.54,0.07,77.91,2.7184834,0.02682,0.0098658,18.93,2.04,0.03,28.66
txact,60,8,10,50,10,5,57.81,6.55,2.25,88.61,2.8935429,0.024814,0.0085756,19.98,2.26,0.78,30.62
txact,62,8,10,50,10,5,56.08,6.19,1.72,85.43,2.8272665,0.025773,0.0091159,19.84,2.19,0.61,30.22
txact,64,8,10,50,10,5,56.57,6.38,2.2,86.82,2.8597142,0.02407,0.0084169,19.78,2.23,0.77,30.36
txact,1,8,10,50,10,5,63.3,6.3,1.49,92.66,2.8850897,0.121792,0.0422143,21.94,2.18,0.52,32.12
txact,2,8,10,50,10,5,54.71,6.04,1.65,83.94,2.818144,0.07056,0.0250378,19.41,2.14,0.59,29.79
txact,4,8,10,50,10,5,51.97,5.78,0.76,79.87,2.7898793,0.043364,0.0155433,18.63,2.07,0.27,28.63
txact,6,8,10,50,10,5,50.63,5.53,0.38,77.92,2.6870688,0.026368,0.0098129,18.84,2.06,0.14,29.0
txact,8,8,10,50,10,5,51.81,5.69,0.64,79.33,2.7378786,0.028283,0.0103303,18.92,2.08,0.23,28.97
txact,10,8,10,50,10,5,59.24,5.98,1.16,88.03,2.7869701,0.024975,0.0089613,21.26,2.15,0.42,31.59
txact,12,8,10,50,10,5,56.18,6.15,1.45,85.16,2.8006538,0.023888,0.0085294,20.06,2.2,0.52,30.41
txact,14,8,10,50,10,5,52.13,5.7,0.5,79.29,2.7408097,0.023418,0.0085442,19.02,2.08,0.18,28.93
txact,16,8,10,50,10,5,49.34,5.46,0.2,75.97,2.6915854,0.023366,0.0086811,18.33,2.03,0.07,28.23
txact,18,8,10,50,10,5,50.43,5.66,0.54,77.49,2.750206,0.022535,0.0081939,18.34,2.06,0.2,28.18
txact,20,8,10,50,10,5,49.44,5.44,0.1,75.76,2.6922844,0.022551,0.0083762,18.36,2.02,0.04,28.14
txact,22,8,10,50,10,5,49.92,5.48,0.09,76.25,2.7049101,0.025312,0.0093578,18.46,2.03,0.03,28.19
txact,24,8,10,50,10,5,49.08,5.45,0.09,75.38,2.69859,0.023453,0.0086908,18.19,2.02,0.03,27.93
txact,26,8,10,50,10,5,49.48,5.47,0.09,75.95,2.7097248,0.022536,0.0083167,18.26,2.02,0.03,28.03
txact,28,8,10,50,10,5,49.38,5.46,0.09,75.72,2.7062315,0.020553,0.0075947,18.25,2.02,0.03,27.98
txact,30,8,10,50,10,5,49.23,5.49,0.09,75.72,2.7207127,0.022369,0.0082217,18.09,2.02,0.03,27.83
txact,32,8,10,50,10,5,49.15,5.47,0.09,75.49,2.7199176,0.022308,0.0082017,18.07,2.01,0.03,27.75
txact,34,8,10,50,10,5,49.7,5.47,0.09,76.12,2.7088633,0.020672,0.0076312,18.35,2.02,0.03,28.1
txact,36,8,10,50,10,5,50.17,5.49,0.09,76.74,2.727743,0.037946,0.0139111,18.39,2.01,0.03,28.13
txact,38,8,10,50,10,5,49.72,5.48,0.1,76.19,2.7077344,0.025343,0.0093595,18.36,2.02,0.04,28.14
txact,40,8,10,50,10,5,49.68,5.44,0.09,76.14,2.6891481,0.023946,0.0089047,18.47,2.02,0.03,28.31
txact,42,8,10,50,10,5,50.89,5.55,0.09,77.67,2.7525329,0.045708,0.0166058,18.49,2.02,0.03,28.22
txact,44,8,10,50,10,5,48.78,5.46,0.09,74.92,2.7029938,0.023949,0.0088602,18.05,2.02,0.03,27.72
txact,46,8,10,50,10,5,49.16,5.47,0.09,75.5,2.7067036,0.030655,0.0113256,18.16,2.02,0.03,27.89
txact,48,8,10,50,10,5,49.39,5.49,0.09,75.83,2.7206934,0.023378,0.0085927,18.15,2.02,0.03,27.87
txact,50,8,10,50,10,5,49.11,5.47,0.09,75.36,2.7065552,0.020427,0.0075472,18.14,2.02,0.03,27.84
txact,52,8,10,50,10,5,49.27,5.42,0.09,75.39,2.6854007,0.02202,0.0081999,18.35,2.02,0.03,28.07
txact,54,8,10,50,10,5,49.26,5.49,0.08,75.63,2.7223541,0.018771,0.0068951,18.09,2.02,0.03,27.78
txact,56,8,10,50,10,5,48.88,5.46,0.09,75.09,2.7088515,0.023077,0.0085191,18.04,2.02,0.03,27.72
txact,58,8,10,50,10,5,48.57,5.45,0.09,74.72,2.7040157,0.023996,0.0088742,17.96,2.02,0.03,27.63
txact,60,8,10,50,10,5,49.05,5.44,0.08,75.21,2.7010784,0.022398,0.0082922,18.16,2.01,0.03,27.84
txact,62,8,10,50,10,5,49.0,5.48,0.09,75.51,2.7230759,0.021811,0.0080097,17.99,2.01,0.03,27.73
txact,64,8,10,50,10,5,49.21,5.43,0.1,75.43,2.687308,0.023126,0.0086056,18.31,2.02,0.04,28.07
txact,1,8,10,50,10,5,51.1,5.64,0.08,78.39,2.810707,0.117046,0.0416429,18.18,2.01,0.03,27.89
txact,2,8,10,50,10,5,50.46,5.53,0.1,77.02,2.7423306,0.067215,0.0245102,18.4,2.02,0.04,28.09
txact,4,8,10,50,10,5,50.03,5.53,0.09,76.48,2.7310276,0.04311,0.0157853,18.32,2.02,0.03,28.0
txact,6,8,10,50,10,5,49.24,5.44,0.09,75.33,2.7010331,0.036491,0.01351,18.23,2.01,0.03,27.89
txact,8,8,10,50,10,5,49.29,5.5,0.09,75.61,2.7249124,0.030198,0.0110822,18.09,2.02,0.03,27.75
txact,10,8,10,50,10,5,49.42,5.47,0.09,75.77,2.7116623,0.028157,0.0103837,18.22,2.02,0.03,27.94
txact,12,8,10,50,10,5,49.4,5.43,0.09,75.61,2.6935674,0.028316,0.0105125,18.34,2.02,0.03,28.07
txact,14,8,10,50,10,5,49.34,5.39,0.09,75.35,2.6785042,0.020377,0.0076076,18.42,2.01,0.03,28.13
txact,16,8,10,50,10,5,49.28,5.47,0.06,75.58,2.7132682,0.026804,0.0098789,18.16,2.02,0.02,27.86
txact,18,8,10,50,10,5,49.4,5.49,0.09,75.79,2.7219203,0.027811,0.0102174,18.15,2.02,0.03,27.84
txact,20,8,10,50,10,5,49.13,5.45,0.09,75.15,2.6928099,0.021544,0.0080006,18.24,2.02,0.03,27.91
txact,22,8,10,50,10,5,49.45,5.47,0.09,75.75,2.7060755,0.028876,0.0106708,18.27,2.02,0.03,27.99
txact,24,8,10,50,10,5,49.49,5.48,0.09,75.91,2.715926,0.032004,0.0117838,18.22,2.02,0.03,27.95
txact,26,8,10,50,10,5,49.86,5.47,0.09,76.36,2.7027905,0.027756,0.0102694,18.45,2.02,0.03,28.25
txact,28,8,10,50,10,5,48.93,5.45,0.09,75.06,2.7017174,0.02006,0.0074249,18.11,2.02,0.03,27.78
txact,30,8,10,50,10,5,49.0,5.48,0.09,75.18,2.7230118,0.032411,0.0119026,17.99,2.01,0.03,27.61
txact,32,8,10,50,10,5,49.34,5.42,0.09,75.39,2.6707798,0.020175,0.007554,18.47,2.03,0.03,28.23
txact,34,8,10,50,10,5,49.85,5.53,0.08,76.24,2.7312504,0.024891,0.0091134,18.25,2.02,0.03,27.91
txact,36,8,10,50,10,5,49.99,5.48,0.09,76.23,2.6995397,0.023614,0.0087474,18.52,2.03,0.03,28.24
txact,38,8,10,50,10,5,50.33,5.47,0.09,76.54,2.700663,0.02206,0.0081684,18.64,2.03,0.03,28.34
txact,40,8,10,50,10,5,50.11,5.49,0.09,76.39,2.7088403,0.020745,0.0076583,18.5,2.03,0.03,28.2
txact,42,8,10,50,10,5,50.61,5.52,0.09,77.22,2.7292333,0.025313,0.0092748,18.54,2.02,0.03,28.29
txact,44,8,10,50,10,5,50.71,5.58,0.09,77.2,2.74151,0.022829,0.0083272,18.5,2.04,0.03,28.16
txact,46,8,10,50,10,5,50.36,5.56,0.09,77.03,2.7393711,0.028019,0.0102283,18.38,2.03,0.03,28.12
txact,48,8,10,50,10,5,49.35,5.46,0.09,75.69,2.7069572,0.026523,0.0097981,18.23,2.02,0.03,27.96
txact,50,8,10,50,10,5,49.49,5.4,0.09,75.64,2.677035,0.025971,0.0097014,18.49,2.02,0.03,28.26
txact,52,8,10,50,10,5,49.45,5.43,0.08,75.77,2.7038983,0.031809,0.0117641,18.29,2.01,0.03,28.02
txact,54,8,10,50,10,5,49.43,5.49,0.08,75.8,2.7260431,0.029985,0.0109995,18.13,2.01,0.03,27.81
txact,56,8,10,50,10,5,49.33,5.39,0.09,75.52,2.6702104,0.02266,0.0084862,18.47,2.02,0.03,28.28
txact,58,8,10,50,10,5,49.43,5.49,0.09,75.85,2.719091,0.021121,0.0077677,18.18,2.02,0.03,27.9
txact,60,8,10,50,10,5,49.14,5.45,0.09,75.35,2.7014845,0.022992,0.0085109,18.19,2.02,0.03,27.89
txact,62,8,10,50,10,5,49.93,5.47,0.09,76.38,2.7036487,0.030351,0.0112259,18.47,2.02,0.03,28.25
txact,64,8,10,50,10,5,49.74,5.48,0.09,76.2,2.7064771,0.023116,0.008541,18.38,2.02,0.03,28.15
txact,1,8,10,50,10,5,51.06,5.66,0.09,78.6,2.8115621,0.124633,0.0443287,18.16,2.01,0.03,27.96
txact,2,8,10,50,10,5,50.14,5.53,0.1,76.78,2.7417797,0.06414,0.0233936,18.29,2.02,0.04,28.0
txact,4,8,10,50,10,5,49.62,5.77,0.09,77.58,2.8749989,0.042984,0.014951,17.26,2.01,0.03,26.98
txact,6,8,10,50,10,5,49.79,5.44,0.08,76.01,2.6949435,0.031921,0.0118448,18.48,2.02,0.03,28.2
txact,8,8,10,50,10,5,49.37,5.5,0.09,75.91,2.7266186,0.026231,0.0096203,18.11,2.02,0.03,27.84
txact,10,8,10,50,10,5,48.93,5.41,0.08,75.16,2.6954187,0.022135,0.0082121,18.15,2.01,0.03,27.88
txact,12,8,10,50,10,5,49.77,5.43,0.09,76.06,2.6961243,0.025967,0.0096312,18.46,2.01,0.03,28.21
txact,14,8,10,50,10,5,48.93,5.43,0.08,75.0,2.6896259,0.024409,0.0090752,18.19,2.02,0.03,27.88
txact,16,8,10,50,10,5,49.09,5.42,0.08,75.38,2.6937902,0.023245,0.0086291,18.22,2.01,0.03,27.98
txact,18,8,10,50,10,5,49.0,5.42,0.09,74.94,2.6747066,0.02223,0.0083112,18.32,2.03,0.03,28.02
txact,20,8,10,50,10,5,48.88,5.45,0.09,75.13,2.7023845,0.020282,0.0075052,18.09,2.02,0.03,27.8
txact,22,8,10,50,10,5,49.75,5.5,0.08,76.23,2.7088181,0.024331,0.0089821,18.37,2.03,0.03,28.14
txact,24,8,10,50,10,5,49.55,5.51,0.09,76.26,2.7273774,0.021191,0.0077697,18.17,2.02,0.03,27.96
txact,26,8,10,50,10,5,49.12,5.45,0.09,75.42,2.6985134,0.018607,0.0068953,18.2,2.02,0.03,27.95
txact,28,8,10,50,10,5,49.0,5.45,0.09,75.44,2.710211,0.022102,0.0081551,18.08,2.01,0.03,27.84
txact,30,8,10,50,10,5,49.32,5.42,0.08,75.54,2.6959186,0.025651,0.0095148,18.29,2.01,0.03,28.02
txact,32,8,10,50,10,5,50.0,5.52,0.09,76.65,2.7386146,0.029791,0.0108781,18.26,2.02,0.03,27.99
txact,34,8,10,50,10,5,48.74,5.49,0.09,75.07,2.7200177,0.02463,0.0090551,17.92,2.02,0.03,27.6
txact,36,8,10,50,10,5,49.42,5.43,0.1,75.48,2.6844352,0.028211,0.0105091,18.41,2.02,0.04,28.12
txact,38,8,10,50,10,5,49.06,5.46,0.08,75.27,2.7116635,0.026075,0.0096159,18.09,2.01,0.03,27.76
txact,40,8,10,50,10,5,49.02,5.44,0.09,75.13,2.7026457,0.024447,0.0090456,18.14,2.01,0.03,27.8
txact,42,8,10,50,10,5,49.36,5.44,0.09,75.4,2.6823577,0.023378,0.0087155,18.4,2.03,0.03,28.11
txact,44,8,10,50,10,5,49.26,5.46,0.09,75.39,2.6994891,0.022457,0.008319,18.25,2.02,0.03,27.93
txact,46,8,10,50,10,5,49.1,5.47,0.08,75.25,2.6976264,0.023664,0.0087722,18.2,2.03,0.03,27.89
txact,48,8,10,50,10,5,49.26,5.43,0.09,75.38,2.6776999,0.021265,0.0079415,18.4,2.03,0.03,28.15
txact,50,8,10,50,10,5,49.14,5.46,0.08,75.38,2.7066385,0.021654,0.0080003,18.16,2.02,0.03,27.85
txact,52,8,10,50,10,5,49.16,5.49,0.09,75.45,2.718286,0.025972,0.0095546,18.08,2.02,0.03,27.76
txact,54,8,10,50,10,5,48.79,5.5,0.09,75.02,2.7227187,0.023563,0.0086542,17.92,2.02,0.03,27.55
txact,56,8,10,50,10,5,49.19,5.36,0.09,75.04,2.6500043,0.021499,0.0081128,18.56,2.02,0.03,28.32
txact,58,8,10,50,10,5,48.95,5.49,0.08,75.24,2.7264303,0.024123,0.0088478,17.95,2.01,0.03,27.6
txact,60,8,10,50,10,5,49.97,5.53,0.08,76.62,2.731423,0.023728,0.008687,18.29,2.02,0.03,28.05
txact,62,8,10,50,10,5,48.94,5.44,0.09,75.2,2.6963774,0.024136,0.0089513,18.15,2.02,0.03,27.89
txact,64,8,10,50,10,5,49.53,5.48,0.09,75.99,2.7160038,0.024112,0.0088777,18.24,2.02,0.03,27.98
txact,1,8,10,50,10,5,51.46,5.61,0.09,78.59,2.7883184,0.120896,0.043358,18.46,2.01,0.03,28.19
txact,2,8,10,50,10,5,50.36,5.69,0.09,77.71,2.8208809,0.065825,0.0233349,17.85,2.02,0.03,27.55
txact,4,8,10,50,10,5,49.47,5.46,0.09,75.55,2.7086159,0.038129,0.0140769,18.26,2.02,0.03,27.89
txact,6,8,10,50,10,5,49.21,5.43,0.09,75.3,2.6988757,0.029736,0.0110179,18.23,2.01,0.03,27.9
txact,8,8,10,50,10,5,49.15,5.44,0.08,75.25,2.6981704,0.026178,0.0097021,18.22,2.02,0.03,27.89
txact,10,8,10,50,10,5,49.38,5.39,0.09,75.52,2.6809911,0.021966,0.0081932,18.42,2.01,0.03,28.17
txact,12,8,10,50,10,5,49.06,5.48,0.09,75.46,2.7202588,0.022381,0.0082275,18.04,2.01,0.03,27.74
txact,14,8,10,50,10,5,48.94,5.5,0.1,75.44,2.7347032,0.020234,0.007399,17.9,2.01,0.04,27.59
txact,16,8,10,50,10,5,49.11,5.45,0.09,75.52,2.7007798,0.020428,0.0075637,18.18,2.02,0.03,27.96
txact,18,8,10,50,10,5,49.66,5.45,0.09,76.03,2.6892252,0.020762,0.0077204,18.47,2.03,0.03,28.27
txact,20,8,10,50,10,5,49.06,5.45,0.09,75.28,2.7035739,0.022882,0.0084636,18.15,2.02,0.03,27.84
txact,22,8,10,50,10,5,49.24,5.46,0.09,75.5,2.7087151,0.029735,0.0109775,18.18,2.02,0.03,27.87
txact,24,8,10,50,10,5,51.01,5.54,0.08,77.63,2.7423992,0.052418,0.0191139,18.6,2.02,0.03,28.31
txact,26,8,10,50,10,5,49.46,5.48,0.09,75.96,2.714495,0.021983,0.0080984,18.22,2.02,0.03,27.98
txact,28,8,10,50,10,5,49.34,5.46,0.09,75.85,2.7138543,0.022568,0.0083158,18.18,2.01,0.03,27.95
txact,30,8,10,50,10,5,49.58,5.47,0.09,75.92,2.7064537,0.020836,0.0076986,18.32,2.02,0.03,28.05
txact,32,8,10,50,10,5,49.31,5.47,0.09,75.73,2.7093377,0.02246,0.0082898,18.2,2.02,0.03,27.95
txact,34,8,10,50,10,5,49.16,5.5,0.09,75.6,2.7136817,0.02315,0.0085308,18.12,2.03,0.03,27.86
txact,36,8,10,50,10,5,49.69,5.48,0.09,75.96,2.7028873,0.032595,0.0120593,18.38,2.03,0.03,28.1
txact,38,8,10,50,10,5,48.95,5.46,0.09,75.3,2.7074914,0.021228,0.0078405,18.08,2.02,0.03,27.81
txact,40,8,10,50,10,5,49.37,5.46,0.09,75.71,2.7047906,0.023811,0.0088033,18.25,2.02,0.03,27.99
txact,42,8,10,50,10,5,49.28,5.47,0.09,75.62,2.7139433,0.028903,0.0106498,18.16,2.02,0.03,27.86
txact,44,8,10,50,10,5,49.37,5.48,0.08,75.83,2.7185833,0.022048,0.0081101,18.16,2.02,0.03,27.89
txact,46,8,10,50,10,5,49.73,5.48,0.09,76.28,2.7153933,0.022329,0.0082231,18.31,2.02,0.03,28.09
txact,48,8,10,50,10,5,49.78,5.47,0.09,76.22,2.7154736,0.02931,0.0107937,18.33,2.01,0.03,28.07
txact,50,8,10,50,10,5,49.23,5.45,0.09,75.5,2.7081796,0.021033,0.0077665,18.18,2.01,0.03,27.88
txact,52,8,10,50,10,5,51.64,5.54,0.09,78.31,2.7493178,0.06597,0.023995,18.78,2.02,0.03,28.48
txact,54,8,10,50,10,5,49.21,5.47,0.09,75.4,2.7152593,0.025222,0.009289,18.12,2.01,0.03,27.77
txact,56,8,10,50,10,5,49.65,5.47,0.08,76.13,2.7145601,0.023189,0.0085425,18.29,2.02,0.03,28.05
txact,58,8,10,50,10,5,49.73,5.52,0.1,76.51,2.7255191,0.021029,0.0077156,18.25,2.03,0.04,28.07
txact,60,8,10,50,10,5,49.15,5.44,0.09,75.4,2.6990766,0.025714,0.009527,18.21,2.02,0.03,27.94
txact,62,8,10,50,10,5,49.08,5.42,0.09,75.15,2.6837704,0.025781,0.0096063,18.29,2.02,0.03,28.0
txact,64,8,10,50,10,5,49.35,5.47,0.09,75.59,2.7114833,0.027552,0.0101612,18.2,2.02,0.03,27.88
txact,1,8,10,50,10,5,51.01,5.67,0.08,78.62,2.8306053,0.121039,0.0427608,18.02,2.0,0.03,27.77
txact,2,8,10,50,10,5,50.55,5.54,0.09,77.28,2.7492261,0.067724,0.0246338,18.39,2.02,0.03,28.11
txact,4,8,10,50,10,5,49.74,5.49,0.09,76.19,2.7204118,0.041173,0.0151348,18.28,2.02,0.03,28.01
txact,6,8,10,50,10,5,49.52,5.46,0.08,75.83,2.7035915,0.030142,0.0111489,18.32,2.02,0.03,28.05
txact,8,8,10,50,10,5,49.73,5.47,0.08,76.1,2.7122513,0.022192,0.0081821,18.34,2.02,0.03,28.06
txact,10,8,10,50,10,5,49.36,5.46,0.09,75.74,2.7025235,0.020854,0.0077165,18.26,2.02,0.03,28.03
txact,12,8,10,50,10,5,49.13,5.47,0.1,75.29,2.7024909,0.01946,0.0072008,18.18,2.02,0.04,27.86
txact,14,8,10,50,10,5,48.73,5.45,0.09,74.68,2.7016071,0.022987,0.0085086,18.04,2.02,0.03,27.64
txact,16,8,10,50,10,5,49.22,5.44,0.09,75.39,2.6941815,0.018975,0.007043,18.27,2.02,0.03,27.98
txact,18,8,10,50,10,5,49.38,5.41,0.09,75.58,2.6763935,0.021955,0.0082032,18.45,2.02,0.03,28.24
txact,20,8,10,50,10,5,49.27,5.4,0.08,75.41,2.6846764,0.021359,0.0079559,18.35,2.01,0.03,28.09
txact,22,8,10,50,10,5,49.39,5.48,0.09,75.86,2.719128,0.025132,0.0092427,18.16,2.02,0.03,27.9
txact,24,8,10,50,10,5,49.17,5.42,0.09,75.42,2.6915942,0.022667,0.0084214,18.27,2.01,0.03,28.02
txact,26,8,10,50,10,5,49.11,5.42,0.08,75.33,2.6950612,0.020664,0.0076674,18.22,2.01,0.03,27.95
txact,28,8,10,50,10,5,49.43,5.44,0.09,75.69,2.7004595,0.026154,0.009685,18.3,2.01,0.03,28.03
txact,30,8,10,50,10,5,49.38,5.49,0.09,75.85,2.7103394,0.019781,0.0072983,18.22,2.03,0.03,27.99
txact,32,8,10,50,10,5,49.26,5.45,0.09,75.59,2.7071334,0.024763,0.0091473,18.2,2.01,0.03,27.92
txact,34,8,10,50,10,5,49.09,5.45,0.09,75.4,2.7020988,0.020434,0.0075623,18.17,2.02,0.03,27.9
txact,36,8,10,50,10,5,49.97,5.45,0.1,76.2,2.6892002,0.027518,0.0102328,18.58,2.03,0.04,28.34
txact,38,8,10,50,10,5,48.99,5.43,0.09,75.26,2.6953512,0.020574,0.0076331,18.18,2.01,0.03,27.92
txact,40,8,10,50,10,5,49.28,5.45,0.09,75.53,2.6980634,0.018971,0.0070313,18.26,2.02,0.03,27.99
txact,42,8,10,50,10,5,49.79,5.5,0.09,76.4,2.7206021,0.026496,0.009739,18.3,2.02,0.03,28.08
txact,44,8,10,50,10,5,49.17,5.45,0.09,75.52,2.6989055,0.02178,0.0080699,18.22,2.02,0.03,27.98
txact,46,8,10,50,10,5,49.45,5.45,0.09,75.94,2.7019621,0.023126,0.008559,18.3,2.02,0.03,28.11
txact,48,8,10,50,10,5,49.8,5.49,0.09,76.38,2.7162885,0.022693,0.0083544,18.33,2.02,0.03,28.12
txact,50,8,10,50,10,5,49.82,5.48,0.09,76.39,2.7090929,0.0217,0.0080101,18.39,2.02,0.03,28.2
txact,52,8,10,50,10,5,50.21,5.5,0.1,77.0,2.7319586,0.046335,0.0169604,18.38,2.01,0.04,28.18
txact,54,8,10,50,10,5,50.3,5.52,0.09,76.82,2.7187463,0.024941,0.0091737,18.5,2.03,0.03,28.26
txact,56,8,10,50,10,5,50.17,5.53,0.09,76.6,2.7293983,0.024678,0.0090416,18.38,2.03,0.03,28.06
txact,58,8,10,50,10,5,50.44,5.52,0.09,76.85,2.7253237,0.024051,0.008825,18.51,2.03,0.03,28.2
txact,60,8,10,50,10,5,50.21,5.58,0.08,76.97,2.749789,0.028058,0.0102037,18.26,2.03,0.03,27.99
txact,62,8,10,50,10,5,50.34,5.49,0.09,76.64,2.6959682,0.022726,0.0084296,18.67,2.04,0.03,28.43
txact,64,8,10,50,10,5,49.82,5.54,0.08,76.23,2.7313478,0.02201,0.0080583,18.24,2.03,0.03,27.91
txact,1,8,10,50,10,5,51.87,5.66,0.09,79.16,2.7949854,0.118268,0.0423144,18.56,2.03,0.03,28.32
txact,2,8,10,50,10,5,51.33,5.56,0.09,78.12,2.7529541,0.062968,0.0228729,18.65,2.02,0.03,28.38
txact,4,8,10,50,10,5,49.84,5.5,0.09,76.3,2.7192873,0.041753,0.0153544,18.33,2.02,0.03,28.06
txact,6,8,10,50,10,5,48.91,5.45,0.09,74.98,2.7001074,0.026065,0.0096533,18.11,2.02,0.03,27.77
txact,8,8,10,50,10,5,49.61,5.45,0.09,75.8,2.7088101,0.031536,0.011642,18.31,2.01,0.03,27.98
txact,10,8,10,50,10,5,49.32,5.44,0.09,75.55,2.6995358,0.031756,0.0117635,18.27,2.02,0.03,27.99
txact,12,8,10,50,10,5,49.71,5.51,0.09,76.19,2.7338977,0.031054,0.0113589,18.18,2.02,0.03,27.87
txact,14,8,10,50,10,5,49.4,5.5,0.09,75.73,2.7165844,0.021164,0.0077907,18.18,2.02,0.03,27.88
txact,16,8,10,50,10,5,49.42,5.48,0.09,75.52,2.7088748,0.020683,0.0076353,18.24,2.02,0.03,27.88
txact,18,8,10,50,10,5,48.88,5.41,0.08,74.87,2.6874029,0.020061,0.0074648,18.19,2.01,0.03,27.86
txact,20,8,10,50,10,5,49.12,5.46,0.08,75.28,2.7031011,0.029364,0.0108631,18.17,2.02,0.03,27.85
txact,22,8,10,50,10,5,49.22,5.45,0.09,75.45,2.703472,0.024354,0.0090084,18.21,2.02,0.03,27.91
txact,24,8,10,50,10,5,48.86,5.48,0.09,75.11,2.7219581,0.024298,0.0089267,17.95,2.01,0.03,27.59
txact,26,8,10,50,10,5,49.19,5.46,0.09,75.38,2.7029039,0.022263,0.0082367,18.2,2.02,0.03,27.89
txact,28,8,10,50,10,5,49.29,5.45,0.09,75.47,2.6928231,0.022887,0.0084993,18.3,2.02,0.03,28.03
txact,30,8,10,50,10,5,49.3,5.48,0.09,75.59,2.7116978,0.02018,0.0074418,18.18,2.02,0.03,27.88
txact,32,8,10,50,10,5,49.09,5.39,0.09,75.05,2.6703036,0.021063,0.0078879,18.38,2.02,0.03,28.11
txact,34,8,10,50,10,5,49.25,5.42,0.09,75.26,2.6760861,0.022123,0.0082669,18.4,2.03,0.03,28.12
txact,36,8,10,50,10,5,49.01,5.46,0.09,75.37,2.7055968,0.02163,0.0079945,18.11,2.02,0.03,27.86
