version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,46,8,100,50,10,5,47.8,1.2,0.02,48.63,2.6304138,0.082081,0.0312046,18.17,0.46,0.01,18.49
txact,48,8,100,50,10,5,47.91,1.18,0.0,48.72,2.5948183,0.088843,0.0342386,18.46,0.45,0.0,18.78
txact,50,8,100,50,10,5,48.33,1.18,0.02,49.15,2.5975268,0.094831,0.0365082,18.61,0.45,0.01,18.92
txact,52,8,100,50,10,5,48.46,1.18,0.02,49.28,2.5860897,0.101682,0.0393188,18.74,0.46,0.01,19.06
txact,54,8,100,50,10,5,47.42,1.19,0.02,48.24,2.6294833,0.080419,0.0305836,18.03,0.45,0.01,18.35
txact,56,8,100,50,10,5,47.66,1.19,0.02,48.49,2.6197387,0.090092,0.0343897,18.19,0.45,0.01,18.51
txact,58,8,100,50,10,5,47.98,1.21,0.02,48.83,2.6597798,0.085037,0.0319714,18.04,0.45,0.01,18.36
txact,60,8,100,50,10,5,48.7,1.19,0.02,49.53,2.6151309,0.10596,0.040518,18.62,0.46,0.01,18.94
txact,62,8,100,50,10,5,47.51,1.19,0.01,48.33,2.6112988,0.085842,0.0328733,18.19,0.46,0.0,18.51
txact,64,8,100,50,10,5,48.71,1.19,0.02,49.54,2.5973496,0.103571,0.0398756,18.75,0.46,0.01,19.07
txact,1,64,100,50,10,5,62.0,1.53,0.01,63.12,3.5932512,1.077691,0.2999209,17.25,0.43,0.0,17.57
txact,2,64,100,50,10,5,58.91,1.37,0.01,59.87,3.0546116,0.556534,0.1821947,19.29,0.45,0.0,19.6
txact,4,64,100,50,10,5,57.32,1.32,0.02,58.23,2.8404623,0.298954,0.1052484,20.18,0.46,0.01,20.5
txact,6,64,100,50,10,5,55.82,1.3,0.01,56.68,2.7644353,0.240066,0.0868409,20.19,0.47,0.0,20.5
txact,8,64,100,50,10,5,53.74,1.28,0.01,54.59,2.7200829,0.198351,0.0729209,19.76,0.47,0.0,20.07
txact,10,64,100,50,10,5,52.95,1.25,0.01,53.79,2.6888055,0.179703,0.0668338,19.69,0.46,0.0,20.01
txact,12,64,100,50,10,5,51.61,1.26,0.0,52.47,2.7464184,0.161894,0.0589473,18.79,0.46,0.0,19.1
txact,14,64,100,50,10,5,50.24,1.25,0.01,51.1,2.7254817,0.143722,0.0527327,18.43,0.46,0.0,18.75
txact,16,64,100,50,10,5,50.59,1.24,0.01,51.43,2.6896485,0.135774,0.0504802,18.81,0.46,0.0,19.12
txact,18,64,100,50,10,5,53.14,1.25,0.0,53.99,2.7047525,0.182872,0.0676114,19.65,0.46,0.0,19.96
txact,20,64,100,50,10,5,49.6,1.23,0.0,50.44,2.6864045,0.136329,0.0507478,18.46,0.46,0.0,18.78
txact,22,64,100,50,10,5,50.13,1.23,0.0,50.97,2.6746294,0.133894,0.0500608,18.74,0.46,0.0,19.06
txact,24,64,100,50,10,5,50.29,1.22,0.01,51.1,2.6342664,0.136204,0.0517047,19.09,0.46,0.0,19.4
txact,26,64,100,50,10,5,50.47,1.22,0.01,51.32,2.7244248,0.162626,0.0596919,18.53,0.45,0.0,18.84
txact,28,64,100,50,10,5,49.13,1.23,0.0,49.95,2.6814418,0.110338,0.0411488,18.32,0.46,0.0,18.63
txact,30,64,100,50,10,5,48.98,1.2,0.01,49.82,2.591687,0.111165,0.0428929,18.9,0.46,0.0,19.22
txact,32,64,100,50,10,5,49.52,1.22,0.01,50.35,2.664365,0.119011,0.0446677,18.59,0.46,0.0,18.9
txact,34,64,100,50,10,5,48.18,1.2,0.0,48.99,2.6398602,0.134264,0.0508603,18.25,0.45,0.0,18.56
txact,36,64,100,50,10,5,48.62,1.21,0.01,49.44,2.6398903,0.1055,0.0399638,18.42,0.46,0.0,18.73
txact,38,64,100,50,10,5,51.93,1.23,0.01,52.76,2.6804528,0.183112,0.0683138,19.37,0.46,0.0,19.68
txact,40,64,100,50,10,5,48.55,1.22,0.01,49.39,2.6776985,0.112105,0.0418662,18.13,0.46,0.0,18.44
txact,42,64,100,50,10,5,49.65,1.21,0.01,50.48,2.6441006,0.12131,0.0458795,18.78,0.46,0.0,19.09
txact,44,64,100,50,10,5,53.21,1.24,0.01,54.06,2.757795,0.20764,0.075292,19.29,0.45,0.0,19.6
txact,46,64,100,50,10,5,49.63,1.21,0.01,50.46,2.6536562,0.119845,0.0451622,18.7,0.46,0.0,19.02
txact,48,64,100,50,10,5,48.6,1.21,0.01,49.43,2.6309888,0.11146,0.0423643,18.47,0.46,0.0,18.79
txact,50,64,100,50,10,5,48.65,1.21,0.01,49.47,2.6302085,0.114953,0.0437049,18.5,0.46,0.0,18.81
txact,52,64,100,50,10,5,48.77,1.23,0.02,49.6,2.6684968,0.113809,0.0426491,18.28,0.46,0.01,18.59
txact,54,64,100,50,10,5,51.94,1.25,0.01,52.78,2.7355023,0.177159,0.0647629,18.99,0.46,0.0,19.29
txact,56,64,100,50,10,5,48.17,1.21,0.01,48.99,2.6146068,0.107046,0.0409415,18.42,0.46,0.0,18.74
txact,58,64,100,50,10,5,50.23,1.24,0.01,51.07,2.7111252,0.153362,0.0565677,18.53,0.46,0.0,18.84
txact,60,64,100,50,10,5,49.75,1.22,0.0,50.57,2.6462116,0.132023,0.0498913,18.8,0.46,0.0,19.11
txact,62,64,100,50,10,5,55.37,1.24,0.0,56.23,2.7836172,0.265054,0.0952193,19.89,0.45,0.0,20.2
txact,64,64,100,50,10,5,50.22,1.24,0.0,51.05,2.7206771,0.153678,0.0564852,18.46,0.46,0.0,18.76
txact,1,64,100,50,10,5,61.82,1.54,0.01,62.93,3.6188097,1.089236,0.3009929,17.08,0.43,0.0,17.39
txact,2,64,100,50,10,5,59.23,1.38,0.01,60.18,3.0813898,0.55516,0.1801655,19.22,0.45,0.0,19.53
txact,4,64,100,50,10,5,56.99,1.3,0.01,57.89,2.7975252,0.298413,0.1066704,20.37,0.46,0.0,20.69
txact,6,64,100,50,10,5,55.38,1.29,0.01,56.25,2.7471418,0.240108,0.0874028,20.16,0.47,0.0,20.48
txact,8,64,100,50,10,5,53.18,1.29,0.0,54.04,2.7748396,0.207926,0.0749326,19.17,0.46,0.0,19.47
txact,10,64,100,50,10,5,52.05,1.27,0.0,52.9,2.7521605,0.189183,0.0687398,18.91,0.46,0.0,19.22
txact,12,64,100,50,10,5,51.77,1.26,0.01,52.61,2.726717,0.170494,0.0625272,18.99,0.46,0.0,19.29
txact,14,64,100,50,10,5,51.42,1.23,0.01,52.26,2.6666109,0.165184,0.0619453,19.28,0.46,0.0,19.6
txact,16,64,100,50,10,5,50.92,1.23,0.01,51.74,2.6454847,0.156439,0.0591343,19.25,0.46,0.0,19.56
txact,18,64,100,50,10,5,49.03,1.2,0.01,49.86,2.6323086,0.130721,0.0496602,18.63,0.46,0.0,18.94
txact,20,64,100,50,10,5,50.39,1.22,0.01,51.22,2.6566953,0.119721,0.0450639,18.97,0.46,0.0,19.28
txact,22,64,100,50,10,5,48.43,1.17,0.0,49.23,2.5878675,0.092165,0.0356143,18.71,0.45,0.0,19.02
txact,24,64,100,50,10,5,49.64,1.21,0.0,50.46,2.6308382,0.125443,0.0476818,18.87,0.46,0.0,19.18
txact,26,64,100,50,10,5,49.89,1.22,0.0,50.71,2.6561689,0.124885,0.047017,18.78,0.46,0.0,19.09
txact,28,64,100,50,10,5,49.75,1.22,0.01,50.58,2.6414507,0.125501,0.0475121,18.83,0.46,0.0,19.15
txact,30,64,100,50,10,5,49.66,1.22,0.0,50.49,2.6443923,0.120497,0.045567,18.78,0.46,0.0,19.09
txact,32,64,100,50,10,5,49.69,1.24,0.01,50.55,2.7008475,0.127742,0.047297,18.4,0.46,0.0,18.72
txact,34,64,100,50,10,5,48.65,1.2,0.0,49.45,2.6241031,0.10779,0.0410769,18.54,0.46,0.0,18.84
txact,36,64,100,50,10,5,48.99,1.21,0.01,49.82,2.6320718,0.121865,0.0463,18.61,0.46,0.0,18.93
txact,38,64,100,50,10,5,50.22,1.21,0.01,51.04,2.6241292,0.128897,0.0491199,19.14,0.46,0.0,19.45
txact,40,64,100,50,10,5,49.47,1.22,0.01,50.31,2.6377862,0.128838,0.0488432,18.75,0.46,0.0,19.07
txact,42,64,100,50,10,5,49.22,1.21,0.0,50.03,2.6432921,0.120682,0.0456559,18.62,0.46,0.0,18.93
txact,44,64,100,50,10,5,53.57,1.25,0.01,54.43,2.7616562,0.199987,0.0724156,19.4,0.45,0.0,19.71
txact,46,64,100,50,10,5,48.94,1.2,0.0,49.75,2.6338353,0.103711,0.0393764,18.58,0.46,0.0,18.89
txact,48,64,100,50,10,5,49.87,1.23,0.01,50.71,2.6729588,0.143673,0.0537505,18.66,0.46,0.0,18.97
txact,50,64,100,50,10,5,48.57,1.21,0.0,49.39,2.6510204,0.110818,0.041802,18.32,0.46,0.0,18.63
txact,52,64,100,50,10,5,51.15,1.22,0.01,51.99,2.6535035,0.141468,0.0533137,19.28,0.46,0.0,19.59
txact,54,64,100,50,10,5,48.96,1.2,0.01,49.79,2.6158337,0.102429,0.0391573,18.72,0.46,0.0,19.03
txact,56,64,100,50,10,5,51.79,1.24,0.01,52.65,2.6973192,0.156724,0.0581036,19.2,0.46,0.0,19.52
txact,58,64,100,50,10,5,49.22,1.2,0.01,50.04,2.623256,0.122293,0.0466188,18.76,0.46,0.0,19.08
txact,60,64,100,50,10,5,48.97,1.22,0.01,49.81,2.6557195,0.10746,0.0404636,18.44,0.46,0.0,18.76
txact,62,64,100,50,10,5,49.29,1.21,0.0,50.1,2.6380192,0.116597,0.0441987,18.68,0.46,0.0,18.99
txact,64,64,100,50,10,5,48.68,1.2,0.01,49.51,2.6199698,0.101758,0.0388394,18.58,0.46,0.0,18.9
txact,1,64,100,50,10,5,61.84,1.52,0.0,62.94,3.5793023,1.077818,0.3011252,17.28,0.42,0.0,17.58
txact,2,64,100,50,10,5,58.97,1.39,0.01,59.95,3.0956438,0.551371,0.1781119,19.05,0.45,0.0,19.37
txact,4,64,100,50,10,5,57.32,1.31,0.01,58.21,2.8250077,0.298292,0.1055898,20.29,0.46,0.0,20.61
txact,6,64,100,50,10,5,56.76,1.3,0.01,57.65,2.7934333,0.254772,0.0912039,20.32,0.47,0.0,20.64
txact,8,64,100,50,10,5,52.56,1.27,0.0,53.41,2.7520212,0.182946,0.066477,19.1,0.46,0.0,19.41
txact,10,64,100,50,10,5,52.94,1.27,0.01,53.8,2.7222042,0.189056,0.0694496,19.45,0.47,0.0,19.76
txact,12,64,100,50,10,5,52.12,1.26,0.01,52.97,2.710223,0.16591,0.0612164,19.23,0.46,0.0,19.54
txact,14,64,100,50,10,5,49.16,1.21,0.0,49.98,2.6698478,0.12323,0.0461562,18.41,0.45,0.0,18.72
txact,16,64,100,50,10,5,51.33,1.23,0.01,52.18,2.6607503,0.153347,0.057633,19.29,0.46,0.0,19.61
txact,18,64,100,50,10,5,49.95,1.23,0.0,50.78,2.6551021,0.122351,0.0460815,18.81,0.46,0.0,19.13
txact,20,64,100,50,10,5,50.5,1.22,0.0,51.35,2.6748075,0.145918,0.0545527,18.88,0.46,0.0,19.2
txact,22,64,100,50,10,5,49.63,1.21,0.0,50.42,2.6175371,0.132121,0.0504753,18.96,0.46,0.0,19.26
txact,24,64,100,50,10,5,51.49,1.23,0.01,52.34,2.6671905,0.158466,0.0594131,19.3,0.46,0.0,19.62
txact,26,64,100,50,10,5,50.1,1.21,0.01,50.92,2.6442867,0.131779,0.0498354,18.95,0.46,0.0,19.26
txact,28,64,100,50,10,5,49.62,1.21,0.01,50.44,2.6482023,0.123835,0.0467619,18.74,0.46,0.0,19.05
txact,30,64,100,50,10,5,49.6,1.21,0.0,50.42,2.6502267,0.130011,0.0490566,18.72,0.46,0.0,19.02
txact,32,64,100,50,10,5,50.66,1.23,0.01,51.49,2.6893699,0.142649,0.0530418,18.84,0.46,0.0,19.15
txact,34,64,100,50,10,5,49.55,1.21,0.0,50.36,2.6346471,0.122831,0.0466214,18.81,0.46,0.0,19.11
txact,36,64,100,50,10,5,48.84,1.21,0.01,49.67,2.6189665,0.102366,0.0390864,18.65,0.46,0.0,18.97
txact,38,64,100,50,10,5,49.11,1.2,0.0,49.91,2.6363355,0.102326,0.0388137,18.63,0.46,0.0,18.93
txact,40,64,100,50,10,5,48.68,1.22,0.02,49.51,2.6724794,0.120032,0.0449141,18.22,0.46,0.01,18.53
txact,42,64,100,50,10,5,49.22,1.21,0.01,50.04,2.6373987,0.116957,0.0443456,18.66,0.46,0.0,18.97
txact,44,64,100,50,10,5,49.13,1.21,0.01,49.94,2.6289688,0.112727,0.0428788,18.69,0.46,0.0,19.0
txact,46,64,100,50,10,5,48.49,1.21,0.01,49.32,2.6231322,0.114314,0.0435792,18.49,0.46,0.0,18.8
txact,48,64,100,50,10,5,48.39,1.22,0.0,49.21,2.6779052,0.109725,0.0409742,18.07,0.46,0.0,18.38
txact,50,64,100,50,10,5,48.81,1.21,0.01,49.65,2.6277931,0.112301,0.0427359,18.57,0.46,0.0,18.89
txact,52,64,100,50,10,5,48.99,1.2,0.0,49.8,2.6224888,0.103426,0.0394381,18.68,0.46,0.0,18.99
txact,54,64,100,50,10,5,52.39,1.24,0.01,53.23,2.7112124,0.178038,0.0656673,19.32,0.46,0.0,19.63
txact,56,64,100,50,10,5,49.07,1.22,0.01,49.91,2.6436168,0.111717,0.0422592,18.56,0.46,0.0,18.88
txact,58,64,100,50,10,5,53.21,1.23,0.01,54.04,2.6791399,0.19357,0.0722508,19.86,0.46,0.0,20.17
txact,60,64,100,50,10,5,48.09,1.22,0.01,48.91,2.6492219,0.115619,0.0436426,18.15,0.46,0.0,18.46
txact,62,64,100,50,10,5,49.29,1.23,0.01,50.14,2.669765,0.112869,0.0422768,18.46,0.46,0.0,18.78
txact,64,64,100,50,10,5,50.42,1.21,0.01,51.23,2.621457,0.125672,0.0479398,19.23,0.46,0.0,19.54
txact,1,64,100,50,10,5,62.33,1.53,0.01,63.45,3.6107085,1.083322,0.3000303,17.26,0.42,0.0,17.57
txact,2,64,100,50,10,5,59.44,1.39,0.01,60.42,3.1034204,0.55221,0.1779359,19.15,0.45,0.0,19.47
txact,4,64,100,50,10,5,57.29,1.33,0.01,58.2,2.8835107,0.304263,0.1055182,19.87,0.46,0.0,20.18
txact,6,64,100,50,10,5,55.9,1.28,0.01,56.76,2.7227583,0.234556,0.0861465,20.53,0.47,0.0,20.85
txact,8,64,100,50,10,5,53.02,1.3,0.01,53.89,2.7883399,0.196494,0.0704699,19.01,0.47,0.0,19.33
txact,10,64,100,50,10,5,51.19,1.24,0.0,52.02,2.6648567,0.158957,0.0596494,19.21,0.47,0.0,19.52
txact,12,64,100,50,10,5,50.7,1.23,0.01,51.53,2.6718095,0.154767,0.0579259,18.98,0.46,0.0,19.29
txact,14,64,100,50,10,5,51.42,1.26,0.0,52.28,2.7503397,0.16434,0.0597526,18.7,0.46,0.0,19.01
txact,16,64,100,50,10,5,51.44,1.25,0.0,52.29,2.7260072,0.158917,0.0582966,18.87,0.46,0.0,19.18
txact,18,64,100,50,10,5,49.83,1.23,0.0,50.66,2.6789468,0.154477,0.0576633,18.6,0.46,0.0,18.91
txact,20,64,100,50,10,5,48.55,1.21,0.01,49.38,2.6513092,0.109286,0.0412196,18.31,0.46,0.0,18.62
txact,22,64,100,50,10,5,50.2,1.22,0.01,51.04,2.6667207,0.128492,0.0481835,18.82,0.46,0.0,19.14
txact,24,64,100,50,10,5,52.04,1.24,0.01,52.9,2.7111931,0.163304,0.0602333,19.19,0.46,0.0,19.51
txact,26,64,100,50,10,5,50.32,1.22,0.01,51.15,2.6527542,0.133163,0.050198,18.97,0.46,0.0,19.28
txact,28,64,100,50,10,5,49.42,1.24,0.01,50.28,2.7135169,0.143384,0.0528407,18.21,0.46,0.0,18.53
txact,30,64,100,50,10,5,53.12,1.24,0.01,53.99,2.7547504,0.202147,0.0733812,19.28,0.45,0.0,19.6
txact,32,64,100,50,10,5,52.19,1.25,0.01,53.03,2.725998,0.169206,0.0620712,19.15,0.46,0.0,19.45
txact,34,64,100,50,10,5,49.2,1.21,0.01,50.02,2.6262849,0.109943,0.0418626,18.73,0.46,0.0,19.05
txact,36,64,100,50,10,5,52.4,1.21,0.0,53.24,2.6959866,0.189794,0.0703987,19.44,0.45,0.0,19.75
txact,38,64,100,50,10,5,49.42,1.21,0.01,50.25,2.6198118,0.123152,0.047008,18.86,0.46,0.0,19.18
txact,40,64,100,50,10,5,56.23,1.28,0.01,57.14,2.8488084,0.255624,0.0897301,19.74,0.45,0.0,20.06
txact,42,64,100,50,10,5,48.59,1.2,0.0,49.4,2.6142064,0.105886,0.0405041,18.59,0.46,0.0,18.9
txact,44,64,100,50,10,5,49.25,1.21,0.0,50.07,2.6297207,0.115626,0.0439689,18.73,0.46,0.0,19.04
txact,46,64,100,50,10,5,51.28,1.23,0.01,52.13,2.6852921,0.161786,0.0602489,19.1,0.46,0.0,19.41
txact,48,64,100,50,10,5,48.6,1.21,0.0,49.41,2.6343509,0.117458,0.0445871,18.45,0.46,0.0,18.76
txact,50,64,100,50,10,5,48.36,1.21,0.0,49.19,2.6504688,0.105276,0.0397198,18.25,0.46,0.0,18.56
txact,52,64,100,50,10,5,49.22,1.22,0.01,50.06,2.6583111,0.110093,0.0414146,18.52,0.46,0.0,18.83
txact,54,64,100,50,10,5,48.18,1.2,0.01,49.0,2.6206996,0.105111,0.040108,18.38,0.46,0.0,18.7
txact,56,64,100,50,10,5,49.05,1.21,0.01,49.88,2.6137902,0.110445,0.0422547,18.77,0.46,0.0,19.08
txact,58,64,100,50,10,5,51.45,1.22,0.01,52.28,2.6631844,0.154272,0.0579276,19.32,0.46,0.0,19.63
txact,60,64,100,50,10,5,49.36,1.21,0.01,50.2,2.6314936,0.120246,0.045695,18.76,0.46,0.0,19.08
txact,62,64,100,50,10,5,49.42,1.23,0.01,50.25,2.6858469,0.124083,0.0461988,18.4,0.46,0.0,18.71
txact,64,64,100,50,10,5,51.28,1.22,0.0,52.11,2.6784851,0.160787,0.0600291,19.15,0.46,0.0,19.46
txact,1,64,100,50,10,5,62.14,1.55,0.0,63.25,3.6608413,1.082642,0.2957358,16.97,0.42,0.0,17.28
txact,2,64,100,50,10,5,59.06,1.38,0.01,60.02,3.100055,0.561707,0.1811926,19.05,0.45,0.0,19.36
txact,4,64,100,50,10,5,57.14,1.32,0.01,58.03,2.845261,0.293274,0.1030746,20.08,0.46,0.0,20.4
txact,6,64,100,50,10,5,55.18,1.31,0.01,56.06,2.8057889,0.239071,0.0852063,19.67,0.47,0.0,19.98
txact,8,64,100,50,10,5,54.52,1.29,0.0,55.37,2.7640845,0.218792,0.0791553,19.72,0.47,0.0,20.03
txact,10,64,100,50,10,5,53.79,1.26,0.01,54.65,2.7002573,0.180069,0.0666859,19.92,0.47,0.0,20.24
txact,12,64,100,50,10,5,53.24,1.26,0.01,54.08,2.679205,0.175783,0.0656101,19.87,0.47,0.0,20.19
txact,14,64,100,50,10,5,52.56,1.26,0.0,53.41,2.7093621,0.1752,0.0646647,19.4,0.47,0.0,19.71
txact,16,64,100,50,10,5,50.34,1.25,0.01,51.19,2.7130092,0.158037,0.0582516,18.56,0.46,0.0,18.87
txact,18,64,100,50,10,5,50.28,1.24,0.01,51.12,2.6840693,0.137367,0.0511786,18.73,0.46,0.0,19.05
txact,20,64,100,50,10,5,50.82,1.23,0.01,51.65,2.6428184,0.140319,0.0530945,19.23,0.47,0.0,19.54
txact,22,64,100,50,10,5,50.42,1.22,0.01,51.26,2.6384789,0.146577,0.0555536,19.11,0.46,0.0,19.43
txact,24,64,100,50,10,5,49.5,1.21,0.01,50.33,2.621622,0.118968,0.0453795,18.88,0.46,0.0,19.2
txact,26,64,100,50,10,5,49.29,1.22,0.01,50.12,2.6499116,0.139646,0.0526984,18.6,0.46,0.0,18.91
txact,28,64,100,50,10,5,49.51,1.22,0.01,50.34,2.6507186,0.115704,0.04365,18.68,0.46,0.0,18.99
txact,30,64,100,50,10,5,51.12,1.22,0.01,51.95,2.6686412,0.153327,0.0574551,19.16,0.46,0.0,19.47
txact,32,64,100,50,10,5,51.27,1.22,0.0,52.1,2.6797404,0.158732,0.0592341,19.13,0.46,0.0,19.44
txact,34,64,100,50,10,5,48.89,1.21,0.01,49.72,2.6160541,0.110013,0.042053,18.69,0.46,0.0,19.01
txact,36,64,100,50,10,5,49.52,1.21,0.0,50.33,2.640208,0.119969,0.0454392,18.76,0.46,0.0,19.06
txact,38,64,100,50,10,5,49.5,1.22,0.01,50.33,2.6477855,0.11351,0.0428698,18.69,0.46,0.0,19.01
txact,40,64,100,50,10,5,49.8,1.21,0.01,50.63,2.6309659,0.127174,0.0483374,18.93,0.46,0.0,19.24
txact,42,64,100,50,10,5,48.94,1.22,0.01,49.78,2.6464661,0.116045,0.043849,18.49,0.46,0.0,18.81
txact,44,64,100,50,10,5,49.39,1.21,0.01,50.21,2.6181591,0.124998,0.0477427,18.86,0.46,0.0,19.18
txact,46,64,100,50,10,5,50.62,1.21,0.01,51.45,2.66195,0.132483,0.0497692,19.02,0.45,0.0,19.33
txact,48,64,100,50,10,5,51.31,1.24,0.01,52.15,2.6660212,0.14768,0.0553934,19.25,0.47,0.0,19.56
txact,50,64,100,50,10,5,49.75,1.23,0.01,50.6,2.6786592,0.131458,0.049076,18.57,0.46,0.0,18.89
txact,52,64,100,50,10,5,58.16,1.27,0.01,59.03,2.8065837,0.288177,0.1026789,20.72,0.45,0.0,21.03
txact,54,64,100,50,10,5,49.3,1.22,0.0,50.12,2.6647479,0.114093,0.0428157,18.5,0.46,0.0,18.81
txact,56,64,100,50,10,5,51.21,1.23,0.01,52.06,2.6615052,0.15243,0.0572721,19.24,0.46,0.0,19.56
txact,58,64,100,50,10,5,49.17,1.23,0.0,50.02,2.6979177,0.116381,0.0431373,18.23,0.46,0.0,18.54
txact,60,64,100,50,10,5,48.97,1.22,0.0,49.8,2.6669202,0.112685,0.0422529,18.36,0.46,0.0,18.67
txact,62,64,100,50,10,5,49.53,1.21,0.01,50.36,2.6207762,0.130578,0.0498242,18.9,0.46,0.0,19.22
txact,64,64,100,50,10,5,49.33,1.24,0.01,50.17,2.6992065,0.122541,0.0453989,18.28,0.46,0.0,18.59
txact,1,64,100,50,10,5,62.21,1.53,0.0,63.29,3.6005288,1.085079,0.3013666,17.28,0.42,0.0,17.58
txact,2,64,100,50,10,5,59.07,1.37,0.01,60.03,3.0778436,0.55571,0.1805517,19.19,0.45,0.0,19.5
txact,4,64,100,50,10,5,57.04,1.31,0.01,57.94,2.8107448,0.302878,0.1077572,20.29,0.47,0.0,20.61
txact,6,64,100,50,10,5,55.9,1.3,0.01,56.79,2.7921929,0.245478,0.0879158,20.02,0.47,0.0,20.34
txact,8,64,100,50,10,5,53.72,1.26,0.0,54.55,2.7037493,0.201608,0.0745661,19.87,0.47,0.0,20.18
txact,10,64,100,50,10,5,50.39,1.24,0.01,51.25,2.7165497,0.155835,0.057365,18.55,0.46,0.0,18.87
txact,12,64,100,50,10,5,51.15,1.24,0.01,51.98,2.6763541,0.152997,0.0571662,19.11,0.46,0.0,19.42
txact,14,64,100,50,10,5,51.92,1.24,0.01,52.75,2.6681187,0.165131,0.0618904,19.46,0.46,0.0,19.77
txact,16,64,100,50,10,5,50.97,1.24,0.01,51.8,2.661642,0.152342,0.0572361,19.15,0.47,0.0,19.46
txact,18,64,100,50,10,5,50.88,1.25,0.01,51.73,2.7078335,0.144491,0.0533604,18.79,0.46,0.0,19.1
txact,20,64,100,50,10,5,49.82,1.21,0.0,50.63,2.6373965,0.124517,0.0472121,18.89,0.46,0.0,19.2
txact,22,64,100,50,10,5,50.11,1.23,0.0,50.93,2.6498164,0.122279,0.0461462,18.91,0.46,0.0,19.22
txact,24,64,100,50,10,5,50.35,1.22,0.01,51.18,2.6609838,0.14609,0.0549007,18.92,0.46,0.0,19.23
txact,26,64,100,50,10,5,50.9,1.22,0.01,51.72,2.6367565,0.137809,0.0522646,19.3,0.46,0.0,19.62
txact,28,64,100,50,10,5,50.66,1.21,0.0,51.48,2.6444248,0.141413,0.0534759,19.16,0.46,0.0,19.47
txact,30,64,100,50,10,5,49.28,1.24,0.01,50.13,2.6998379,0.115428,0.0427537,18.25,0.46,0.0,18.57
txact,32,64,100,50,10,5,48.55,1.2,0.0,49.36,2.6103237,0.108613,0.041609,18.6,0.46,0.0,18.91
txact,34,64,100,50,10,5,49.21,1.21,0.0,50.03,2.6236054,0.104631,0.0398806,18.76,0.46,0.0,19.07
txact,36,64,100,50,10,5,49.18,1.2,0.01,49.98,2.6087023,0.112342,0.0430643,18.85,0.46,0.0,19.16
txact,38,64,100,50,10,5,50.08,1.2,0.02,50.91,2.6454312,0.117169,0.0442911,18.93,0.45,0.01,19.24
txact,40,64,100,50,10,5,54.27,1.25,0.01,55.13,2.7508542,0.202644,0.0736658,19.73,0.45,0.0,20.04
txact,42,64,100,50,10,5,49.75,1.22,0.0,50.58,2.6618204,0.126221,0.0474191,18.69,0.46,0.0,19.0
txact,44,64,100,50,10,5,53.45,1.25,0.01,54.3,2.7407513,0.196327,0.0716325,19.5,0.46,0.0,19.81
txact,46,64,100,50,10,5,49.35,1.2,0.0,50.16,2.6085935,0.121479,0.0465688,18.92,0.46,0.0,19.23
txact,48,64,100,50,10,5,49.39,1.22,0.01,50.23,2.6357284,0.108471,0.0411541,18.74,0.46,0.0,19.06
txact,50,64,100,50,10,5,49.86,1.2,0.0,50.67,2.62323,0.128795,0.0490979,19.01,0.46,0.0,19.32
txact,52,64,100,50,10,5,48.76,1.22,0.01,49.6,2.6454727,0.098029,0.0370554,18.43,0.46,0.0,18.75
txact,54,64,100,50,10,5,51.6,1.24,0.01,52.45,2.7549266,0.168762,0.0612583,18.73,0.45,0.0,19.04
txact,56,64,100,50,10,5,48.96,1.21,0.01,49.77,2.6101164,0.109474,0.0419422,18.76,0.46,0.0,19.07
txact,58,64,100,50,10,5,49.38,1.22,0.0,50.21,2.6392951,0.110164,0.0417399,18.71,0.46,0.0,19.02
txact,60,64,100,50,10,5,55.04,1.26,0.01,55.9,2.7663023,0.225203,0.0814094,19.9,0.46,0.0,20.21
txact,62,64,100,50,10,5,50.34,1.22,0.0,51.15,2.6615527,0.137628,0.0517097,18.91,0.46,0.0,19.22
txact,64,64,100,50,10,5,49.48,1.22,0.01,50.31,2.6703378,0.117051,0.0438338,18.53,0.46,0.0,18.84
txact,1,64,100,50,10,5,61.96,1.53,0.0,63.06,3.6046648,1.07855,0.2992095,17.19,0.42,0.0,17.49
txact,2,64,100,50,10,5,59.14,1.39,0.01,60.11,3.1088487,0.555784,0.1787749,19.02,0.45,0.0,19.34
txact,4,64,100,50,10,5,58.22,1.32,0.01,59.1,2.8280346,0.29947,0.1058933,20.59,0.47,0.0,20.9
txact,6,64,100,50,10,5,56.22,1.31,0.01,57.11,2.8109708,0.239709,0.0852762,20.0,0.47,0.0,20.32
txact,8,64,100,50,10,5,53.74,1.29,0.0,54.6,2.7914917,0.209161,0.074928,19.25,0.46,0.0,19.56
txact,10,64,100,50,10,5,54.44,1.27,0.0,55.3,2.7390505,0.212927,0.0777375,19.88,0.46,0.0,20.19
txact,12,64,100,50,10,5,52.38,1.25,0.0,53.22,2.7029385,0.178456,0.066023,19.38,0.46,0.0,19.69
txact,14,64,100,50,10,5,51.38,1.25,0.01,52.23,2.6979501,0.151192,0.0560396,19.04,0.46,0.0,19.36
txact,16,64,100,50,10,5,50.03,1.23,0.01,50.88,2.7018807,0.138796,0.0513701,18.52,0.46,0.0,18.83
