version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,28,8,1000,50,10,5,82.71,6.93,0.1,114.73,3.3533993,0.661907,0.1973839,24.66,2.07,0.03,34.21
txact,30,8,1000,50,10,5,84.66,6.96,0.14,116.79,3.3588106,0.674603,0.2008458,25.21,2.07,0.04,34.77
txact,32,8,1000,50,10,5,84.99,7.01,0.12,117.44,3.3942027,0.710953,0.209461,25.04,2.07,0.04,34.6
txact,34,8,1000,50,10,5,80.86,6.81,0.06,112.18,3.2907764,0.605049,0.1838621,24.57,2.07,0.02,34.09
txact,36,8,1000,50,10,5,80.8,6.78,0.1,112.19,3.2720596,0.609925,0.186404,24.69,2.07,0.03,34.29
txact,38,8,1000,50,10,5,80.77,6.77,0.12,112.05,3.267043,0.600059,0.1836704,24.72,2.07,0.04,34.3
txact,40,8,1000,50,10,5,81.51,6.79,0.11,112.91,3.2778232,0.619246,0.1889199,24.87,2.07,0.03,34.45
txact,42,8,1000,50,10,5,80.91,6.92,0.07,112.83,3.3552206,0.628263,0.1872494,24.11,2.06,0.02,33.63
txact,44,8,1000,50,10,5,82.51,6.9,0.1,114.11,3.3221287,0.633281,0.1906251,24.84,2.08,0.03,34.35
txact,46,8,1000,50,10,5,81.0,6.85,0.15,112.68,3.3119139,0.617711,0.1865118,24.46,2.07,0.05,34.02
txact,48,8,1000,50,10,5,79.84,6.85,0.11,111.31,3.2976046,0.598331,0.1814441,24.21,2.08,0.03,33.75
txact,50,8,1000,50,10,5,81.08,6.84,0.05,112.6,3.3046705,0.611026,0.1848977,24.53,2.07,0.02,34.07
txact,52,8,1000,50,10,5,79.71,6.78,0.1,110.88,3.2763767,0.603422,0.1841736,24.33,2.07,0.03,33.84
txact,54,8,1000,50,10,5,79.75,6.8,0.14,111.25,3.2807742,0.584894,0.1782793,24.31,2.07,0.04,33.91
txact,56,8,1000,50,10,5,80.77,6.79,0.11,112.12,3.2731265,0.604133,0.1845737,24.68,2.07,0.03,34.25
txact,58,8,1000,50,10,5,79.99,6.78,0.06,111.03,3.2685279,0.590019,0.1805152,24.47,2.07,0.02,33.97
txact,60,8,1000,50,10,5,83.91,7.01,0.1,116.18,3.3732404,0.663952,0.1968291,24.88,2.08,0.03,34.44
txact,62,8,1000,50,10,5,84.44,6.92,0.14,116.38,3.3361502,0.670864,0.2010893,25.31,2.07,0.04,34.88
txact,64,8,1000,50,10,5,80.24,6.81,0.11,111.74,3.3044095,0.602477,0.1823252,24.28,2.06,0.03,33.82
txact,1,8,1000,50,10,5,246.6,26.58,0.06,383.2,13.7213682,11.017904,0.8029742,17.97,1.94,0.0,27.93
txact,2,8,1000,50,10,5,212.49,16.72,0.24,291.3,8.2925878,5.597802,0.6750368,25.62,2.02,0.03,35.13
txact,4,8,1000,50,10,5,164.03,11.36,0.1,214.57,5.4288388,2.731223,0.5030952,30.21,2.09,0.02,39.52
txact,6,8,1000,50,10,5,139.51,9.49,0.14,181.26,4.4520033,1.776336,0.398997,31.34,2.13,0.03,40.71
txact,8,8,1000,50,10,5,124.93,8.78,0.15,163.89,4.1422547,1.448528,0.3496955,30.16,2.12,0.04,39.57
txact,10,8,1000,50,10,5,94.26,7.45,0.09,128.38,3.5988688,0.913701,0.2538856,26.19,2.07,0.03,35.67
txact,12,8,1000,50,10,5,89.23,7.24,0.13,122.61,3.5152767,0.833385,0.2370752,25.38,2.06,0.04,34.88
txact,14,8,1000,50,10,5,86.51,7.08,0.14,119.07,3.4358256,0.744253,0.2166155,25.18,2.06,0.04,34.66
txact,16,8,1000,50,10,5,84.21,7.01,0.11,116.72,3.3985382,0.702085,0.2065844,24.78,2.06,0.03,34.34
txact,18,8,1000,50,10,5,81.45,6.92,0.04,113.26,3.3515052,0.660995,0.1972233,24.3,2.06,0.01,33.79
txact,20,8,1000,50,10,5,81.88,6.9,0.12,113.83,3.336157,0.653188,0.1957905,24.54,2.07,0.04,34.12
txact,22,8,1000,50,10,5,83.58,7.05,0.12,116.31,3.4051368,0.690251,0.2027087,24.55,2.07,0.04,34.16
txact,24,8,1000,50,10,5,83.44,6.94,0.1,115.86,3.3683988,0.679167,0.201629,24.77,2.06,0.03,34.4
txact,26,8,1000,50,10,5,83.89,6.86,0.06,115.79,3.3179765,0.656844,0.1979652,25.28,2.07,0.02,34.9
txact,28,8,1000,50,10,5,82.16,6.87,0.1,114.02,3.3188198,0.631807,0.190371,24.76,2.07,0.03,34.36
txact,30,8,1000,50,10,5,81.73,6.89,0.13,113.7,3.3201648,0.631861,0.1903101,24.62,2.08,0.04,34.25
txact,32,8,1000,50,10,5,81.16,6.82,0.12,112.88,3.3006698,0.628851,0.1905222,24.59,2.07,0.04,34.2
txact,34,8,1000,50,10,5,79.96,6.8,0.06,111.22,3.2763011,0.602423,0.1838729,24.41,2.08,0.02,33.95
txact,36,8,1000,50,10,5,80.97,6.79,0.1,112.16,3.2741263,0.600638,0.1834499,24.73,2.07,0.03,34.26
txact,38,8,1000,50,10,5,81.44,6.88,0.13,113.17,3.3266227,0.636292,0.1912727,24.48,2.07,0.04,34.02
txact,40,8,1000,50,10,5,81.38,6.89,0.11,113.21,3.342156,0.652766,0.1953128,24.35,2.06,0.03,33.87
txact,42,8,1000,50,10,5,81.76,6.84,0.06,113.28,3.3098597,0.615738,0.1860315,24.7,2.07,0.02,34.23
txact,44,8,1000,50,10,5,80.28,6.83,0.12,111.75,3.3015821,0.595629,0.1804071,24.32,2.07,0.04,33.85
txact,46,8,1000,50,10,5,79.78,6.95,0.12,111.85,3.3557176,0.599952,0.178785,23.77,2.07,0.04,33.33
txact,48,8,1000,50,10,5,83.81,6.92,0.11,115.6,3.3334092,0.660863,0.1982544,25.14,2.08,0.03,34.68
txact,50,8,1000,50,10,5,82.17,6.86,0.08,113.75,3.3202828,0.630064,0.1897621,24.75,2.07,0.02,34.26
txact,52,8,1000,50,10,5,80.29,6.81,0.12,111.6,3.2849033,0.606187,0.1845372,24.44,2.07,0.04,33.97
txact,54,8,1000,50,10,5,80.91,6.82,0.12,112.4,3.2853715,0.611387,0.1860937,24.63,2.08,0.04,34.21
txact,56,8,1000,50,10,5,79.54,6.79,0.11,110.79,3.2695089,0.594651,0.1818778,24.33,2.08,0.03,33.89
txact,58,8,1000,50,10,5,81.6,6.87,0.07,113.32,3.3224882,0.62213,0.1872482,24.56,2.07,0.02,34.11
txact,60,8,1000,50,10,5,82.49,6.9,0.11,114.34,3.3398961,0.645739,0.193341,24.7,2.07,0.03,34.23
txact,62,8,1000,50,10,5,82.69,6.83,0.11,114.24,3.3111255,0.640555,0.1934554,24.97,2.06,0.03,34.5
txact,64,8,1000,50,10,5,80.02,6.82,0.12,111.26,3.2845225,0.604311,0.1839875,24.36,2.08,0.04,33.87
txact,1,8,1000,50,10,5,246.96,26.56,0.07,383.28,13.7168584,11.027093,0.8039081,18.0,1.94,0.01,27.94
txact,2,8,1000,50,10,5,208.87,16.72,0.25,287.27,8.2971239,5.615768,0.6768331,25.17,2.02,0.03,34.62
txact,4,8,1000,50,10,5,164.67,11.46,0.11,215.4,5.4903175,2.763777,0.5033911,29.99,2.09,0.02,39.23
txact,6,8,1000,50,10,5,139.14,9.58,0.16,181.29,4.5120648,1.82213,0.4038351,30.84,2.12,0.04,40.18
txact,8,8,1000,50,10,5,123.61,8.84,0.14,162.36,4.1543864,1.424932,0.3429946,29.75,2.13,0.03,39.08
txact,10,8,1000,50,10,5,99.07,7.77,0.09,134.19,3.7225944,0.997451,0.2679451,26.61,2.09,0.02,36.05
txact,12,8,1000,50,10,5,93.37,7.45,0.13,127.29,3.5655708,0.856844,0.2403105,26.19,2.09,0.04,35.7
txact,14,8,1000,50,10,5,87.66,7.23,0.11,120.74,3.4791247,0.762084,0.2190447,25.2,2.08,0.03,34.7
txact,16,8,1000,50,10,5,87.97,7.19,0.13,120.9,3.4538705,0.747632,0.2164621,25.47,2.08,0.04,35.0
txact,18,8,1000,50,10,5,83.12,7.0,0.06,115.08,3.3679786,0.640541,0.1901856,24.68,2.08,0.02,34.17
txact,20,8,1000,50,10,5,83.31,6.98,0.12,115.47,3.354855,0.663697,0.1978318,24.83,2.08,0.04,34.42
txact,22,8,1000,50,10,5,83.61,7.01,0.12,115.9,3.3669998,0.646069,0.1918827,24.83,2.08,0.04,34.42
txact,24,8,1000,50,10,5,83.38,7.0,0.1,115.63,3.3666816,0.66838,0.1985278,24.77,2.08,0.03,34.35
txact,26,8,1000,50,10,5,83.95,6.95,0.06,115.88,3.3415321,0.660139,0.1975558,25.12,2.08,0.02,34.68
txact,28,8,1000,50,10,5,82.74,6.94,0.12,114.7,3.3411571,0.627709,0.1878717,24.76,2.08,0.04,34.33
txact,30,8,1000,50,10,5,84.34,7.06,0.12,116.82,3.3874997,0.645138,0.1904467,24.9,2.08,0.04,34.49
txact,32,8,1000,50,10,5,81.56,6.86,0.11,113.18,3.2998911,0.595605,0.1804923,24.72,2.08,0.03,34.3
txact,34,8,1000,50,10,5,83.63,7.02,0.07,115.95,3.3846438,0.665224,0.1965418,24.71,2.07,0.02,34.26
txact,36,8,1000,50,10,5,82.59,6.98,0.12,114.78,3.3558684,0.640629,0.1908981,24.61,2.08,0.04,34.2
txact,38,8,1000,50,10,5,84.19,6.94,0.13,116.23,3.326888,0.651354,0.1957848,25.31,2.09,0.04,34.94
txact,40,8,1000,50,10,5,81.87,6.88,0.1,113.55,3.3028835,0.60694,0.1837606,24.79,2.08,0.03,34.38
txact,42,8,1000,50,10,5,82.48,6.93,0.07,114.43,3.3334508,0.625155,0.1875399,24.74,2.08,0.02,34.33
txact,44,8,1000,50,10,5,82.14,6.94,0.1,113.9,3.337487,0.626216,0.187631,24.61,2.08,0.03,34.13
txact,46,8,1000,50,10,5,81.77,6.87,0.14,113.25,3.2980564,0.5979,0.1812886,24.79,2.08,0.04,34.34
txact,48,8,1000,50,10,5,80.33,6.84,0.12,111.8,3.2971716,0.589064,0.1786574,24.36,2.07,0.04,33.91
txact,50,8,1000,50,10,5,87.16,7.02,0.07,119.91,3.4253179,0.741929,0.2166015,25.45,2.05,0.02,35.01
txact,52,8,1000,50,10,5,81.11,6.81,0.12,112.65,3.2909741,0.618938,0.1880714,24.65,2.07,0.04,34.23
txact,54,8,1000,50,10,5,89.05,7.11,0.11,122.14,3.4482258,0.757793,0.2197632,25.82,2.06,0.03,35.42
txact,56,8,1000,50,10,5,82.8,6.93,0.12,114.94,3.3458944,0.623018,0.1862037,24.75,2.07,0.04,34.35
txact,58,8,1000,50,10,5,84.02,6.98,0.07,116.26,3.3715758,0.654469,0.1941137,24.92,2.07,0.02,34.48
txact,60,8,1000,50,10,5,81.67,6.91,0.1,113.5,3.3298424,0.611141,0.1835345,24.53,2.08,0.03,34.09
txact,62,8,1000,50,10,5,81.26,6.89,0.15,112.96,3.3052528,0.601983,0.1821292,24.59,2.08,0.05,34.18
txact,64,8,1000,50,10,5,82.0,6.86,0.11,113.58,3.3062629,0.596198,0.1803238,24.8,2.07,0.03,34.35
txact,1,8,1000,50,10,5,247.08,26.47,0.06,383.65,13.6906391,11.010982,0.8042709,18.05,1.93,0.0,28.02
txact,2,8,1000,50,10,5,210.35,16.7,0.25,289.38,8.2855893,5.603525,0.6762977,25.39,2.02,0.03,34.93
txact,4,8,1000,50,10,5,165.89,11.44,0.12,217.06,5.4845436,2.792652,0.5091859,30.25,2.09,0.02,39.58
txact,6,8,1000,50,10,5,138.96,9.54,0.14,181.14,4.4868896,1.779101,0.396511,30.97,2.13,0.03,40.37
txact,8,8,1000,50,10,5,121.18,8.58,0.16,159.54,4.0451849,1.383287,0.3419589,29.96,2.12,0.04,39.44
txact,10,8,1000,50,10,5,98.34,7.69,0.09,133.61,3.698649,1.015111,0.2744545,26.59,2.08,0.02,36.12
txact,12,8,1000,50,10,5,89.85,7.28,0.12,123.52,3.5115194,0.836102,0.2381026,25.59,2.07,0.03,35.18
txact,14,8,1000,50,10,5,85.13,7.01,0.11,117.49,3.3878987,0.700221,0.206683,25.13,2.07,0.03,34.68
txact,16,8,1000,50,10,5,85.43,7.08,0.12,117.92,3.4101777,0.704247,0.2065133,25.05,2.08,0.04,34.58
txact,18,8,1000,50,10,5,83.95,6.98,0.05,116.03,3.3709978,0.658381,0.1953075,24.9,2.07,0.01,34.42
txact,20,8,1000,50,10,5,82.84,6.99,0.11,115.03,3.3607767,0.650989,0.193702,24.65,2.08,0.03,34.23
txact,22,8,1000,50,10,5,82.88,6.87,0.13,114.57,3.3058165,0.634257,0.1918609,25.07,2.08,0.04,34.66
txact,24,8,1000,50,10,5,83.37,6.93,0.12,115.5,3.3458395,0.654866,0.1957255,24.92,2.07,0.04,34.52
txact,26,8,1000,50,10,5,84.34,6.93,0.08,116.51,3.3438113,0.643356,0.192402,25.22,2.07,0.02,34.84
txact,28,8,1000,50,10,5,81.03,6.8,0.12,112.73,3.2875716,0.617297,0.1877669,24.65,2.07,0.04,34.29
txact,30,8,1000,50,10,5,81.21,6.86,0.11,113.2,3.3195713,0.641011,0.1931005,24.46,2.07,0.03,34.1
txact,32,8,1000,50,10,5,85.99,6.94,0.12,118.39,3.3584861,0.698245,0.2079047,25.6,2.07,0.04,35.25
txact,34,8,1000,50,10,5,80.73,6.79,0.07,112.13,3.2837744,0.596385,0.1816157,24.58,2.07,0.02,34.15
txact,36,8,1000,50,10,5,82.27,6.86,0.1,114.09,3.3129811,0.624936,0.1886325,24.83,2.07,0.03,34.44
txact,38,8,1000,50,10,5,83.79,6.94,0.12,116.01,3.3471581,0.65847,0.1967251,25.03,2.07,0.04,34.66
txact,40,8,1000,50,10,5,81.07,6.84,0.13,112.71,3.2923265,0.606599,0.1842463,24.62,2.08,0.04,34.23
txact,42,8,1000,50,10,5,82.82,6.94,0.07,114.88,3.3523707,0.653573,0.1949585,24.7,2.07,0.02,34.27
txact,44,8,1000,50,10,5,89.4,7.07,0.12,122.39,3.4242568,0.740603,0.2162814,26.11,2.06,0.04,35.74
txact,46,8,1000,50,10,5,81.86,6.82,0.12,113.73,3.2944764,0.614509,0.1865271,24.85,2.07,0.04,34.52
txact,48,8,1000,50,10,5,84.01,6.92,0.12,116.35,3.3492134,0.65021,0.1941381,25.08,2.07,0.04,34.74
txact,50,8,1000,50,10,5,81.57,6.84,0.08,113.3,3.3002597,0.608847,0.1844846,24.72,2.07,0.02,34.33
txact,52,8,1000,50,10,5,81.75,6.87,0.12,113.57,3.3167526,0.620152,0.1869757,24.65,2.07,0.04,34.24
txact,54,8,1000,50,10,5,80.53,6.85,0.13,112.32,3.303639,0.597977,0.1810056,24.38,2.07,0.04,34.0
txact,56,8,1000,50,10,5,79.58,6.76,0.11,110.81,3.2791053,0.59419,0.1812049,24.27,2.06,0.03,33.79
txact,58,8,1000,50,10,5,81.21,6.84,0.06,112.84,3.3031396,0.595148,0.1801765,24.59,2.07,0.02,34.16
txact,60,8,1000,50,10,5,81.88,6.88,0.12,113.86,3.3328831,0.63228,0.1897096,24.57,2.06,0.04,34.16
txact,62,8,1000,50,10,5,96.34,7.34,0.14,130.49,3.5835769,0.885588,0.247124,26.88,2.05,0.04,36.41
txact,64,8,1000,50,10,5,86.09,6.95,0.11,118.4,3.3735438,0.701659,0.2079887,25.52,2.06,0.03,35.1
txact,1,8,1000,50,10,5,249.53,26.51,0.05,386.83,13.6798318,11.02771,0.8061291,18.24,1.94,0.0,28.28
txact,2,8,1000,50,10,5,209.57,16.62,0.25,288.3,8.2415693,5.562888,0.6749792,25.43,2.02,0.03,34.98
txact,4,8,1000,50,10,5,164.11,11.35,0.1,214.79,5.4412129,2.738743,0.5033332,30.16,2.09,0.02,39.47
txact,6,8,1000,50,10,5,139.8,9.57,0.14,182.34,4.5210519,1.841348,0.4072831,30.92,2.12,0.03,40.33
txact,8,8,1000,50,10,5,124.09,8.69,0.16,163.06,4.1085084,1.437957,0.3499949,30.2,2.12,0.04,39.69
txact,10,8,1000,50,10,5,96.36,7.52,0.09,130.95,3.6258926,0.938908,0.2589453,26.58,2.07,0.02,36.12
txact,12,8,1000,50,10,5,91.01,7.28,0.1,124.29,3.5114597,0.835504,0.2379364,25.92,2.07,0.03,35.4
txact,14,8,1000,50,10,5,83.52,6.95,0.13,115.48,3.349903,0.669208,0.1997694,24.93,2.07,0.04,34.47
txact,16,8,1000,50,10,5,83.46,7.07,0.12,116.3,3.4147662,0.65763,0.1925842,24.44,2.07,0.04,34.06
txact,18,8,1000,50,10,5,84.03,6.95,0.06,116.26,3.3522048,0.636698,0.1899341,25.07,2.07,0.02,34.68
txact,20,8,1000,50,10,5,81.9,6.86,0.1,113.75,3.3220754,0.636597,0.1916263,24.65,2.06,0.03,34.24
txact,22,8,1000,50,10,5,82.72,6.88,0.14,114.57,3.3187878,0.628182,0.1892806,24.92,2.07,0.04,34.52
txact,24,8,1000,50,10,5,81.92,6.92,0.13,113.87,3.3474869,0.651086,0.1944999,24.47,2.07,0.04,34.02
txact,26,8,1000,50,10,5,83.62,6.97,0.06,115.81,3.3741911,0.676664,0.2005411,24.78,2.07,0.02,34.32
txact,28,8,1000,50,10,5,82.29,6.88,0.12,114.15,3.3241087,0.636232,0.1913993,24.76,2.07,0.04,34.34
txact,30,8,1000,50,10,5,81.28,6.84,0.12,113.17,3.3102255,0.620033,0.1873084,24.55,2.07,0.04,34.19
txact,32,8,1000,50,10,5,81.36,6.85,0.14,113.08,3.3130736,0.629765,0.1900848,24.56,2.07,0.04,34.13
txact,34,8,1000,50,10,5,81.29,6.88,0.06,112.98,3.3215215,0.629646,0.1895655,24.47,2.07,0.02,34.01
txact,36,8,1000,50,10,5,82.63,6.86,0.11,114.48,3.3237934,0.63709,0.1916756,24.86,2.06,0.03,34.44
txact,38,8,1000,50,10,5,80.68,6.83,0.12,112.42,3.2941058,0.603107,0.1830867,24.49,2.07,0.04,34.13
txact,40,8,1000,50,10,5,81.14,6.84,0.13,112.79,3.2987994,0.62396,0.1891476,24.6,2.07,0.04,34.19
txact,42,8,1000,50,10,5,80.96,6.8,0.07,112.47,3.2908291,0.611809,0.1859133,24.6,2.07,0.02,34.18
txact,44,8,1000,50,10,5,80.34,6.8,0.09,111.78,3.2798103,0.623385,0.1900674,24.5,2.07,0.03,34.08
txact,46,8,1000,50,10,5,80.14,6.75,0.12,111.28,3.248494,0.600265,0.1847825,24.67,2.08,0.04,34.26
txact,48,8,1000,50,10,5,82.4,6.87,0.14,114.42,3.3231695,0.634711,0.1909957,24.8,2.07,0.04,34.43
txact,50,8,1000,50,10,5,84.33,6.97,0.06,116.58,3.3639666,0.669576,0.1990436,25.07,2.07,0.02,34.66
txact,52,8,1000,50,10,5,83.15,6.93,0.11,115.24,3.3308577,0.633121,0.1900775,24.96,2.08,0.03,34.6
txact,54,8,1000,50,10,5,82.3,6.88,0.11,114.38,3.3265309,0.633615,0.1904732,24.74,2.07,0.03,34.38
txact,56,8,1000,50,10,5,80.45,6.79,0.13,112.03,3.2856065,0.596807,0.1816429,24.49,2.07,0.04,34.1
txact,58,8,1000,50,10,5,80.84,6.8,0.07,112.44,3.2805493,0.601073,0.1832233,24.64,2.07,0.02,34.27
txact,60,8,1000,50,10,5,81.11,6.84,0.12,112.77,3.3043881,0.620905,0.1879032,24.55,2.07,0.04,34.13
txact,62,8,1000,50,10,5,80.63,6.78,0.11,112.13,3.2833585,0.609533,0.1856431,24.56,2.06,0.03,34.15
txact,64,8,1000,50,10,5,80.04,6.8,0.11,111.44,3.2777919,0.591268,0.1803861,24.42,2.07,0.03,34.0
txact,1,8,1000,50,10,5,248.58,26.53,0.07,386.39,13.7050085,11.016241,0.8038113,18.14,1.94,0.01,28.19
txact,2,8,1000,50,10,5,208.31,16.57,0.24,287.35,8.2407599,5.554534,0.6740318,25.28,2.01,0.03,34.87
txact,4,8,1000,50,10,5,164.96,11.3,0.11,215.36,5.3927172,2.745514,0.5091151,30.59,2.1,0.02,39.94
txact,6,8,1000,50,10,5,138.24,9.39,0.12,180.12,4.4308013,1.768099,0.3990472,31.2,2.12,0.03,40.65
txact,8,8,1000,50,10,5,124.75,8.8,0.15,164.11,4.1490269,1.461029,0.3521378,30.07,2.12,0.04,39.55
txact,10,8,1000,50,10,5,98.17,7.63,0.1,133.24,3.6715069,0.986993,0.268825,26.74,2.08,0.03,36.29
txact,12,8,1000,50,10,5,89.46,7.18,0.11,122.91,3.4751551,0.775964,0.223289,25.74,2.07,0.03,35.37
txact,14,8,1000,50,10,5,89.04,7.31,0.13,123.15,3.5402723,0.850848,0.2403341,25.15,2.06,0.04,34.79
txact,16,8,1000,50,10,5,83.39,6.91,0.13,115.62,3.3394138,0.645714,0.1933615,24.97,2.07,0.04,34.62
txact,18,8,1000,50,10,5,82.77,6.81,0.04,114.53,3.2995625,0.651423,0.1974271,25.09,2.06,0.01,34.71
txact,20,8,1000,50,10,5,83.54,6.96,0.13,116.15,3.3640884,0.666644,0.1981648,24.83,2.07,0.04,34.53
txact,22,8,1000,50,10,5,81.26,6.85,0.14,113.33,3.3263325,0.608912,0.1830581,24.43,2.06,0.04,34.07
txact,24,8,1000,50,10,5,82.31,6.83,0.1,114.2,3.3001053,0.621542,0.1883401,24.94,2.07,0.03,34.6
txact,26,8,1000,50,10,5,80.87,6.83,0.06,112.64,3.3035286,0.613289,0.1856466,24.48,2.07,0.02,34.1
txact,28,8,1000,50,10,5,82.64,6.88,0.13,114.86,3.3426071,0.651694,0.1949658,24.72,2.06,0.04,34.36
txact,30,8,1000,50,10,5,82.22,6.84,0.12,114.15,3.3104819,0.625886,0.1890619,24.84,2.07,0.04,34.48
txact,32,8,1000,50,10,5,81.15,6.83,0.1,112.77,3.2829911,0.605744,0.1845098,24.72,2.08,0.03,34.35
txact,34,8,1000,50,10,5,81.63,6.89,0.07,113.73,3.3368954,0.641179,0.1921484,24.46,2.06,0.02,34.08
txact,36,8,1000,50,10,5,81.57,6.86,0.1,113.42,3.3083964,0.624852,0.1888685,24.66,2.07,0.03,34.28
txact,38,8,1000,50,10,5,80.92,6.83,0.15,112.69,3.2990753,0.61648,0.1868645,24.53,2.07,0.05,34.16
txact,40,8,1000,50,10,5,80.43,6.82,0.1,112.06,3.2765311,0.605322,0.1847448,24.55,2.08,0.03,34.2
txact,42,8,1000,50,10,5,81.34,6.75,0.06,113.1,3.2840021,0.605346,0.1843318,24.77,2.06,0.02,34.44
txact,44,8,1000,50,10,5,83.4,6.92,0.12,115.69,3.3409614,0.639819,0.1915075,24.96,2.07,0.04,34.63
txact,46,8,1000,50,10,5,83.01,6.84,0.12,114.91,3.3064551,0.63345,0.1915798,25.11,2.07,0.04,34.75
txact,48,8,1000,50,10,5,81.13,6.81,0.11,112.95,3.2913743,0.606582,0.1842944,24.65,2.07,0.03,34.32
txact,50,8,1000,50,10,5,83.03,6.92,0.07,115.15,3.3353786,0.636664,0.1908821,24.89,2.07,0.02,34.52
txact,52,8,1000,50,10,5,82.98,6.91,0.13,115.08,3.3446313,0.648333,0.1938429,24.81,2.07,0.04,34.41
txact,54,8,1000,50,10,5,80.41,6.75,0.13,111.88,3.2682614,0.597837,0.182922,24.6,2.07,0.04,34.23
txact,56,8,1000,50,10,5,80.29,6.78,0.1,111.73,3.2711027,0.598457,0.1829527,24.55,2.07,0.03,34.16
txact,58,8,1000,50,10,5,87.16,6.97,0.08,119.47,3.3631621,0.699149,0.2078844,25.92,2.07,0.02,35.52
txact,60,8,1000,50,10,5,83.12,6.86,0.13,114.99,3.3213437,0.639753,0.1926187,25.03,2.07,0.04,34.62
txact,62,8,1000,50,10,5,80.69,6.79,0.12,112.43,3.2863979,0.59369,0.1806507,24.55,2.07,0.04,34.21
txact,64,8,1000,50,10,5,80.55,6.84,0.1,112.32,3.3032464,0.602453,0.1823821,24.39,2.07,0.03,34.0
txact,1,8,1000,50,10,5,248.04,26.53,0.06,385.29,13.706033,11.008455,0.8031832,18.1,1.94,0.0,28.11
txact,2,8,1000,50,10,5,214.48,16.82,0.24,294.3,8.3296346,5.623966,0.6751756,25.75,2.02,0.03,35.33
txact,4,8,1000,50,10,5,166.9,11.47,0.13,218.29,5.4913839,2.794284,0.5088488,30.39,2.09,0.02,39.75
txact,6,8,1000,50,10,5,138.88,9.46,0.14,180.91,4.4629641,1.783387,0.399597,31.12,2.12,0.03,40.54
txact,8,8,1000,50,10,5,121.11,8.58,0.12,159.32,4.059129,1.391495,0.3428063,29.84,2.11,0.03,39.25
txact,10,8,1000,50,10,5,99.3,7.64,0.1,134.15,3.6697622,0.977851,0.2664617,27.06,2.08,0.03,36.56
txact,12,8,1000,50,10,5,92.23,7.35,0.1,126.16,3.5451701,0.86568,0.2441857,26.02,2.07,0.03,35.59
txact,14,8,1000,50,10,5,86.54,7.04,0.14,119.29,3.4056718,0.741431,0.2177048,25.41,2.07,0.04,35.03
txact,16,8,1000,50,10,5,84.47,6.98,0.14,116.91,3.3642747,0.676731,0.2011521,25.11,2.07,0.04,34.75
txact,18,8,1000,50,10,5,81.56,6.86,0.04,113.36,3.3308161,0.645064,0.1936655,24.49,2.06,0.01,34.03
txact,20,8,1000,50,10,5,85.51,7.11,0.1,118.54,3.4457795,0.751069,0.2179678,24.82,2.06,0.03,34.4
txact,22,8,1000,50,10,5,87.09,7.14,0.16,120.51,3.4575336,0.782032,0.226182,25.19,2.07,0.05,34.85
txact,24,8,1000,50,10,5,83.31,6.91,0.12,115.27,3.32661,0.663127,0.1993402,25.04,2.08,0.04,34.65
txact,26,8,1000,50,10,5,80.2,6.77,0.05,111.47,3.272911,0.593767,0.1814186,24.5,2.07,0.02,34.06
txact,28,8,1000,50,10,5,82.73,6.84,0.12,114.68,3.3171808,0.650619,0.1961361,24.94,2.06,0.04,34.57
txact,30,8,1000,50,10,5,82.58,6.9,0.11,114.57,3.3316588,0.64299,0.192994,24.79,2.07,0.03,34.39
txact,32,8,1000,50,10,5,83.64,6.95,0.12,115.77,3.36741,0.682647,0.2027217,24.84,2.06,0.04,34.38
txact,34,8,1000,50,10,5,81.63,6.86,0.07,113.41,3.315525,0.632798,0.1908591,24.62,2.07,0.02,34.21
txact,36,8,1000,50,10,5,83.65,7.03,0.11,116.52,3.4131554,0.662497,0.194101,24.51,2.06,0.03,34.14
txact,38,8,1000,50,10,5,81.49,6.85,0.12,113.28,3.3133716,0.629101,0.1898673,24.59,2.07,0.04,34.19
txact,40,8,1000,50,10,5,81.11,6.86,0.13,112.83,3.3135105,0.608179,0.1835452,24.48,2.07,0.04,34.05
txact,42,8,1000,50,10,5,82.46,6.92,0.07,114.65,3.3498485,0.646498,0.1929932,24.62,2.07,0.02,34.23
txact,44,8,1000,50,10,5,81.74,6.84,0.13,113.55,3.3062205,0.611847,0.1850593,24.72,2.07,0.04,34.34
txact,46,8,1000,50,10,5,87.73,7.09,0.12,120.49,3.4250388,0.71873,0.2098458,25.61,2.07,0.04,35.18
txact,48,8,1000,50,10,5,82.15,6.88,0.1,113.7,3.3187254,0.639533,0.1927044,24.75,2.07,0.03,34.26
txact,50,8,1000,50,10,5,82.19,6.88,0.06,113.93,3.3264024,0.631081,0.1897188,24.71,2.07,0.02,34.25
txact,52,8,1000,50,10,5,83.63,6.91,0.15,115.71,3.3382834,0.663196,0.1986638,25.05,2.07,0.04,34.66
txact,54,8,1000,50,10,5,82.26,6.85,0.12,113.99,3.3094473,0.637069,0.1925001,24.86,2.07,0.04,34.44
txact,56,8,1000,50,10,5,80.82,6.79,0.11,112.28,3.2952942,0.61603,0.1869423,24.53,2.06,0.03,34.07
txact,58,8,1000,50,10,5,81.7,6.86,0.06,113.28,3.3030449,0.619081,0.1874274,24.73,2.08,0.02,34.3
